,day_year,day_week,week,borough,fhv,2019_night,2019_morn,2019_arvo,2019_even,2020_night,2020_morn,2020_arvo,2020_even,total_case_count,total_probable_case_count,total_hospitalized_count,total_death_count,total_probable_death_count,total_case_count_7day_avg,total_all_case_count_7day_avg,total_hospitalized_count_7day_avg,total_death_count_7day_avg,total_all_death_count_7day_avg,borough_case_count,borough_probable_case_count,borough_hospitalized_count,borough_death_count,borough_probable_death_count,borough_case_count_7day_avg,borough_all_case_count_7day_avg,borough_hospitalized_count_7day_avg,borough_death_count_7day_avg,borough_all_death_count_7day_avg,pre_k_schools,elementary_schools,middle_schools,high_schools,construction,offices,phase_1,restaurants,outdoor_dining,phase_2,phase_3,phase_4,large_capacity_public,gatherings,broadway,movies,stadium_capcity,indoor_religious,curfew
1730,205,4,29,0,0,124,578,453,362,24,79,77,69,308,14,32,8,1,312,332,36,8,9,69,5,4,0,0,69,73,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,205,4,29,0,1,13167,37701,35309,36715,11730,26500,37570,36700,308,14,32,8,1,312,332,36,8,9,69,5,4,0,0,69,73,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,205,4,29,1,0,1262,1967,2527,5498,29,109,243,204,308,14,32,8,1,312,332,36,8,9,84,3,7,3,0,78,84,10,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,205,4,29,1,1,29577,69468,71147,98425,16973,46781,66813,64023,308,14,32,8,1,312,332,36,8,9,84,3,7,3,0,78,84,10,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,205,4,29,2,0,18371,79596,85757,113939,615,10345,14379,8328,308,14,32,8,1,312,332,36,8,9,65,4,10,0,1,64,67,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,205,4,29,2,1,39236,115241,116440,170021,12339,53818,66776,62537,308,14,32,8,1,312,332,36,8,9,65,4,10,0,1,64,67,6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,205,4,29,3,0,865,1369,1558,2434,32,115,241,182,308,14,32,8,1,312,332,36,8,9,63,2,6,5,0,78,85,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737,205,4,29,3,1,18316,46621,44578,49710,9396,27916,36317,31407,308,14,32,8,1,312,332,36,8,9,63,2,6,5,0,78,85,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,205,4,29,4,0,0,2,7,1,0,0,2,1,308,14,32,8,1,312,332,36,8,9,27,0,5,0,0,23,23,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,205,4,29,4,1,1254,4027,4380,3901,686,2627,3812,2589,308,14,32,8,1,312,332,36,8,9,27,0,5,0,0,23,23,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,206,5,29,0,0,145,521,509,434,18,58,93,85,298,16,41,5,0,295,315,34,7,8,73,3,12,1,0,68,72,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741,206,5,29,0,1,15263,38976,39868,47510,14041,28548,39481,44522,298,16,41,5,0,295,315,34,7,8,73,3,12,1,0,68,72,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,206,5,29,1,0,1721,1826,2347,4525,32,87,248,296,298,16,41,5,0,295,315,34,7,8,68,4,12,2,0,73,79,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,206,5,29,1,1,37096,71880,79592,120773,22214,51017,69512,75829,298,16,41,5,0,295,315,34,7,8,68,4,12,2,0,73,79,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,206,5,29,2,0,25647,69416,76911,89302,800,9548,12575,8928,298,16,41,5,0,295,315,34,7,8,54,3,5,0,0,57,60,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,206,5,29,2,1,50665,110345,118283,172918,17503,55907,68269,75287,298,16,41,5,0,295,315,34,7,8,54,3,5,0,0,57,60,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,206,5,29,3,0,1157,1261,1679,2423,46,97,235,204,298,16,41,5,0,295,315,34,7,8,75,3,11,1,0,74,80,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,206,5,29,3,1,21713,49850,50709,64080,11507,30945,38246,39872,298,16,41,5,0,295,315,34,7,8,75,3,11,1,0,74,80,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1748,206,5,29,4,0,0,4,6,6,0,2,7,1,298,16,41,5,0,295,315,34,7,8,28,3,1,1,0,23,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749,206,5,29,4,1,1447,4205,4844,5003,1037,3007,3830,2904,298,16,41,5,0,295,315,34,7,8,28,3,1,1,0,23,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750,207,6,29,0,0,186,246,274,324,39,42,80,73,153,15,36,11,1,286,306,36,7,8,25,3,9,6,0,64,68,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,207,6,29,0,1,25821,27692,41019,49242,22051,23608,41157,48705,153,15,36,11,1,286,306,36,7,8,25,3,9,6,0,64,68,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,207,6,29,1,0,3347,1147,2393,3674,102,93,275,321,153,15,36,11,1,286,306,36,7,8,35,5,11,2,0,70,75,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,207,6,29,1,1,70770,60070,101796,133217,36050,40862,81230,91390,153,15,36,11,1,286,306,36,7,8,35,5,11,2,0,70,75,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,207,6,29,2,0,42023,38977,69368,73862,1491,5381,10949,8486,153,15,36,11,1,286,306,36,7,8,34,2,4,1,0,56,60,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,207,6,29,2,1,83717,81844,146141,178797,30877,40075,76285,84999,153,15,36,11,1,286,306,36,7,8,34,2,4,1,0,56,60,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,207,6,29,3,0,1606,1045,1497,2081,58,78,211,225,153,15,36,11,1,286,306,36,7,8,46,5,8,2,1,74,79,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,207,6,29,3,1,37194,42510,60149,71888,19034,26856,44554,45644,153,15,36,11,1,286,306,36,7,8,46,5,8,2,1,74,79,9,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,207,6,29,4,0,4,1,2,3,0,0,1,1,153,15,36,11,1,286,306,36,7,8,13,0,4,0,0,23,23,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,207,6,29,4,1,2532,3208,4791,4808,1334,2369,3970,3350,153,15,36,11,1,286,306,36,7,8,13,0,4,0,0,23,23,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,208,0,30,0,0,146,402,357,226,28,33,71,64,140,17,25,7,1,281,299,34,7,8,30,2,6,1,0,63,66,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,208,0,30,0,1,30269,23574,36502,39288,27730,19289,35790,40040,140,17,25,7,1,281,299,34,7,8,30,2,6,1,0,63,66,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,208,0,30,1,0,3005,1432,2548,2569,117,96,165,206,140,17,25,7,1,281,299,34,7,8,40,4,6,4,0,70,75,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,208,0,30,1,1,79584,53140,96313,92089,44651,34651,69172,65439,140,17,25,7,1,281,299,34,7,8,40,4,6,4,0,70,75,10,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,208,0,30,2,0,40011,30805,66327,58374,1447,3434,7923,5224,140,17,25,7,1,281,299,34,7,8,18,5,6,0,1,54,57,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,208,0,30,2,1,87945,68633,132618,122797,35132,31110,62931,59046,140,17,25,7,1,281,299,34,7,8,18,5,6,0,1,54,57,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1766,208,0,30,3,0,1592,847,1398,1634,76,57,151,159,140,17,25,7,1,281,299,34,7,8,33,6,5,2,0,72,77,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,208,0,30,3,1,43744,36104,54428,50303,23120,20698,35652,33110,140,17,25,7,1,281,299,34,7,8,33,6,5,2,0,72,77,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,208,0,30,4,0,0,2,2,1,0,0,0,3,140,17,25,7,1,281,299,34,7,8,19,0,2,0,0,23,23,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,208,0,30,4,1,2524,2563,3857,3063,1533,1808,3087,2401,140,17,25,7,1,281,299,34,7,8,19,0,2,0,0,23,23,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,209,1,30,0,0,78,501,468,324,19,49,76,61,312,18,39,3,0,269,285,34,7,7,58,2,12,1,0,58,61,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,209,1,30,0,1,14656,36379,33315,31497,16398,25901,34460,32404,312,18,39,3,0,269,285,34,7,7,58,2,12,1,0,58,61,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,209,1,30,1,0,577,1812,2162,3672,37,115,277,218,312,18,39,3,0,269,285,34,7,7,79,9,11,1,0,69,74,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,209,1,30,1,1,27098,64981,66792,76422,21528,45942,64011,55186,312,18,39,3,0,269,285,34,7,7,79,9,11,1,0,69,74,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,209,1,30,2,0,8410,68196,77479,82572,568,9998,13569,6949,312,18,39,3,0,269,285,34,7,7,71,4,5,1,0,53,56,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,209,1,30,2,1,26974,101220,109361,129467,14634,52404,61540,50465,312,18,39,3,0,269,285,34,7,7,71,4,5,1,0,53,56,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,209,1,30,3,0,479,1071,1339,1813,38,124,224,207,312,18,39,3,0,269,285,34,7,7,78,2,10,0,0,67,72,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,209,1,30,3,1,18145,45203,43250,41463,12268,28930,36823,28831,312,18,39,3,0,269,285,34,7,7,78,2,10,0,0,67,72,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,209,1,30,4,0,0,4,4,1,0,0,2,1,312,18,39,3,0,269,285,34,7,7,26,1,1,0,0,22,23,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,209,1,30,4,1,1017,3815,4254,2961,814,2567,3466,2168,312,18,39,3,0,269,285,34,7,7,26,1,1,0,0,22,23,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,210,2,30,0,0,89,533,543,420,13,56,94,52,314,18,37,11,2,265,282,36,7,8,58,2,7,5,0,56,59,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,210,2,30,0,1,12106,36550,34965,34380,12268,27671,40572,35548,314,18,37,11,2,265,282,36,7,8,58,2,7,5,0,56,59,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,210,2,30,1,0,641,1942,2282,4519,23,132,266,252,314,18,37,11,2,265,282,36,7,8,107,8,18,1,0,73,79,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,210,2,30,1,1,22175,68324,71865,85544,17518,47092,70140,60947,314,18,37,11,2,265,282,36,7,8,107,8,18,1,0,73,79,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,210,2,30,2,0,10055,81202,88785,102153,530,11382,16054,8181,314,18,37,11,2,265,282,36,7,8,58,3,2,2,0,51,54,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,210,2,30,2,1,28457,113886,123740,147448,11976,55709,69379,59364,314,18,37,11,2,265,282,36,7,8,58,3,2,2,0,51,54,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,210,2,30,3,0,467,1292,1319,2115,25,124,200,201,314,18,37,11,2,265,282,36,7,8,73,3,7,3,1,63,68,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,210,2,30,3,1,14645,46072,44557,44317,9577,28825,38162,30475,314,18,37,11,2,265,282,36,7,8,73,3,7,3,1,63,68,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,210,2,30,4,0,0,1,3,5,3,0,0,0,314,18,37,11,2,265,282,36,7,8,18,2,3,0,1,22,22,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,210,2,30,4,1,909,3890,4285,3207,749,2633,3799,2434,314,18,37,11,2,265,282,36,7,8,18,2,3,0,1,22,22,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,211,3,30,0,0,98,559,514,343,22,54,86,77,287,23,30,5,0,259,276,34,7,8,80,3,5,1,0,56,59,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,211,3,30,0,1,12240,37231,39451,32868,13236,28448,39835,37503,287,23,30,5,0,259,276,34,7,8,80,3,5,1,0,56,59,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1792,211,3,30,1,0,906,1975,2649,4861,38,136,258,265,287,23,30,5,0,259,276,34,7,8,73,7,12,1,0,69,75,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,211,3,30,1,1,24922,69373,83060,88231,19494,48845,72676,66667,287,23,30,5,0,259,276,34,7,8,73,7,12,1,0,69,75,11,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,211,3,30,2,0,13627,82514,90854,100951,719,11454,16924,9802,287,23,30,5,0,259,276,34,7,8,54,4,6,1,0,51,54,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1795,211,3,30,2,1,32877,117398,141652,154170,14390,57721,71983,67366,287,23,30,5,0,259,276,34,7,8,54,4,6,1,0,51,54,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1796,211,3,30,3,0,575,1310,1730,2358,29,114,240,227,287,23,30,5,0,259,276,34,7,8,67,8,5,1,0,62,66,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,211,3,30,3,1,15765,46131,48745,43733,10622,29955,39557,32239,287,23,30,5,0,259,276,34,7,8,67,8,5,1,0,62,66,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,211,3,30,4,0,0,2,7,1,0,4,4,1,287,23,30,5,0,259,276,34,7,8,13,1,2,1,0,21,22,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,211,3,30,4,1,964,3987,4772,3190,834,2625,3967,2639,287,23,30,5,0,259,276,34,7,8,13,1,2,1,0,21,22,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,212,4,30,0,0,87,557,518,381,26,75,100,87,274,11,37,4,1,254,271,35,7,7,58,1,6,1,0,55,57,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,212,4,30,0,1,12001,37859,35498,38070,14500,28810,41063,38762,274,11,37,4,1,254,271,35,7,7,58,1,6,1,0,55,57,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802,212,4,30,1,0,1161,2052,2517,5340,46,111,274,247,274,11,37,4,1,254,271,35,7,7,99,3,16,2,0,72,77,12,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,212,4,30,1,1,27410,70669,73455,96595,21351,48436,72569,68846,274,11,37,4,1,254,271,35,7,7,99,3,16,2,0,72,77,12,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,212,4,30,2,0,15594,78795,85928,108782,824,11495,16516,9579,274,11,37,4,1,254,271,35,7,7,44,2,3,1,0,48,51,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,212,4,30,2,1,35192,112614,114213,158046,16738,57702,73881,71177,274,11,37,4,1,254,271,35,7,7,44,2,3,1,0,48,51,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,212,4,30,3,0,666,1239,1501,2546,30,126,250,220,274,11,37,4,1,254,271,35,7,7,61,5,10,0,1,62,66,8,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807,212,4,30,3,1,16768,46317,45774,50664,11307,29923,39944,34394,274,11,37,4,1,254,271,35,7,7,61,5,10,0,1,62,66,8,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,212,4,30,4,0,0,5,2,1,0,1,2,5,274,11,37,4,1,254,271,35,7,7,12,0,2,0,0,18,19,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,212,4,30,4,1,1149,4413,5076,3829,902,2799,3871,2575,274,11,37,4,1,254,271,35,7,7,12,0,2,0,0,18,19,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,213,5,30,0,0,144,639,512,510,12,73,119,123,262,23,34,3,1,249,267,34,6,7,55,4,8,1,0,52,54,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,213,5,30,0,1,15231,38559,39239,48071,15466,28187,34841,39568,262,23,34,3,1,249,267,34,6,7,55,4,8,1,0,52,54,8,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,213,5,30,1,0,1709,1951,2406,4253,44,118,281,401,262,23,34,3,1,249,267,34,6,7,80,7,9,1,0,73,79,12,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,213,5,30,1,1,34731,69733,78653,116087,23870,49349,68574,78919,262,23,34,3,1,249,267,34,6,7,80,7,9,1,0,73,79,12,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,213,5,30,2,0,24618,67977,77107,87564,1052,9947,14942,11289,262,23,34,3,1,249,267,34,6,7,51,4,9,0,0,47,51,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,213,5,30,2,1,46548,107465,118726,172070,19745,57505,65800,73252,262,23,34,3,1,249,267,34,6,7,51,4,9,0,0,47,51,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,213,5,30,3,0,945,1256,1569,2422,36,140,252,293,262,23,34,3,1,249,267,34,6,7,58,6,6,1,1,59,64,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,213,5,30,3,1,20739,47562,50160,62498,12697,32279,40551,41574,262,23,34,3,1,249,267,34,6,7,58,6,6,1,1,59,64,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,213,5,30,4,0,0,3,2,1,0,0,2,6,262,23,34,3,1,249,267,34,6,7,18,2,2,0,0,17,18,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,213,5,30,4,1,1661,4461,5190,4942,924,2790,3732,3049,262,23,34,3,1,249,267,34,6,7,18,2,2,0,0,17,18,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
