,day_year,day_week,week,borough,fhv,2019_night,2019_morn,2019_arvo,2019_even,2020_night,2020_morn,2020_arvo,2020_even,borough_case_count,borough_probable_case_count,borough_hospitalized_count,borough_death_count,borough_probable_death_count,borough_case_count_7day_avg,borough_all_case_count_7day_avg,borough_hospitalized_count_7day_avg,borough_death_count_7day_avg,borough_all_death_count_7day_avg,stadium_capcity,restaurants,high_schools,indoor_religious,phase_1
416,73,5,10,3,0,1.9557223411709137,2.0195982078717805,2.0401362119120408,2.1041358186804606,1.8094394020221285,1.8948531987046906,1.9438568736186268,1.9757871348597726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
417,73,5,10,3,1,2.285625124431091,2.3856468560170097,2.3772354816857115,2.413445644661218,2.278831131641134,2.3993564707077213,2.3881707843890636,2.398622196991786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
418,73,5,10,4,0,0.0,0.6657298105782764,0.6657298105782764,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
419,73,5,10,4,1,1.9607938985210316,2.1376259672662785,2.148198425991374,2.158000817567851,1.9633102649837224,2.158683992101977,2.156661655780339,2.14489039187292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
420,74,6,10,0,0,1.710800555208106,1.8350266658415657,1.8619305924944747,1.8094394020221285,1.5040351003996315,1.5642571600471569,1.6566548425881231,1.6504812238075268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
421,74,6,10,0,1,2.3265519339161673,2.338936745930824,2.371451215016218,2.402240492914106,2.321128261189805,2.3416399513946056,2.378223500306428,2.400460597599128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
422,74,6,10,1,0,2.1198803180109453,2.0385220718299863,2.121289446116449,2.1682959426320854,1.9132934008684632,1.8265804690638883,1.9676484090292066,1.969814997318264,0.0,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
423,74,6,10,1,1,2.411228008861824,2.4052461387189608,2.447316956539475,2.478117306015592,2.3799384793498093,2.3881605514581774,2.429759860305575,2.446788791079403,0.0,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
424,74,6,10,2,0,2.376900972487183,2.3875786414063676,2.4432459469692263,2.4634071110874007,2.266450568965662,2.3013856246800404,2.3549222227619064,2.349411274855817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
425,74,6,10,2,1,2.423479574174607,2.4301021381822867,2.4879210137450722,2.5130205502041973,2.370721001339442,2.3839212290757206,2.4388617266078247,2.454568279213453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
426,74,6,10,3,0,2.0394216086895254,1.994945163390412,2.0472711941938813,2.0901468517799193,1.8822212343532143,1.8168963237306681,1.8868437187566807,1.916455402803057,0.0940478276166991,0.0,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
427,74,6,10,3,1,2.3494139571848636,2.367544987224145,2.396853064124389,2.42347512243735,2.3263046679639294,2.351478778003502,2.3795465097514765,2.3947260543546642,0.0940478276166991,0.0,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
428,74,6,10,4,0,0.0,0.0,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
429,74,6,10,4,1,2.052717668939056,2.1069787508443167,2.132634753778933,2.157596835155661,2.053248266892601,2.0958215012860753,2.128976860379916,2.1378951041896466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
430,75,0,11,0,0,1.691818616362426,1.8452561444293505,1.8619305924944747,1.7613145108432642,1.5089076184613552,1.436201191916192,1.562489821742864,1.5841605801847392,0.0940478276166991,0.0,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
431,75,0,11,0,1,2.3526909259174507,2.3130828021214853,2.360854383246786,2.3712931841724862,2.3372826338616433,2.3125801145383673,2.3616429026808623,2.373095144376416,0.0940478276166991,0.0,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
432,75,0,11,1,0,2.1407873438604583,2.0736334295356635,2.102991023206193,2.089612665846342,1.871769413388851,1.7653375334627872,1.9139655838140315,1.8765413336030217,0.47588499532711054,0.0,0.7320993680864453,0.0,0.0,0.0,0.0,0.0940478276166991,0.0,0.0,0.005,1.0,1.0,1.0,1.0
433,75,0,11,1,1,2.430239464101383,2.4005150531913624,2.4392408056901465,2.4391271781879147,2.377580278038905,2.3707712729869868,2.4122045528940497,2.408600085834507,0.47588499532711054,0.0,0.7320993680864453,0.0,0.0,0.0,0.0,0.0940478276166991,0.0,0.0,0.005,1.0,1.0,1.0,1.0
434,75,0,11,2,0,2.3918526688463313,2.3755436704726676,2.4331270261610407,2.4078709295278444,2.2422862155637104,2.248536196728892,2.317903464910077,2.2748062208320117,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
435,75,0,11,2,1,2.439730126630676,2.4111128887671356,2.4665669320391537,2.460437230424968,2.3687841484812124,2.355689183446095,2.410971679341127,2.3987725756382487,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
436,75,0,11,3,0,2.050135798150545,1.9738287132357522,2.0062574914000106,2.038099872051454,1.8629228981339039,1.742293805000424,1.8446917529879816,1.8601762451891233,0.5831980807826592,0.0,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
437,75,0,11,3,1,2.373168472973356,2.3484185289619957,2.3833597572805885,2.3813221594099656,2.3358414597864448,2.3241514854065057,2.357962276629059,2.356390027236846,0.5831980807826592,0.0,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
438,75,0,11,4,0,0.0,0.0,0.0,0.0,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
439,75,0,11,4,1,2.091056609171548,2.055398188729641,2.107337066784239,2.09603816365384,2.053301190803924,2.058977182280478,2.0957130091277163,2.0767696916005915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,1.0,1.0,1.0
440,76,1,11,0,0,1.5182757199460604,1.92686921690282,1.9084872276518074,1.788657030179481,1.2763452613426045,1.5777794472527427,1.666442781379039,1.590311111517258,0.32663425997828094,0.0,0.7320993680864453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
441,76,1,11,0,1,2.256394204469929,2.3625649494935974,2.3527967691089917,2.3488812389223153,2.2656416101815853,2.3520843642625793,2.3582098474103974,2.3467697594808143,0.32663425997828094,0.0,0.7320993680864453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
442,76,1,11,1,0,1.8892983152558611,2.075690679103708,2.0921833224858783,2.137356141957504,1.5607042729746456,1.8505043809532171,1.9360721724123813,1.898681284609971,1.0197814405382262,0.0,0.874591382923689,0.0,0.0,0.32663425997828094,0.32663425997828094,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,76,1,11,1,1,2.3151844952296674,2.4171323679535046,2.411896138756966,2.4242648223269954,2.2945975768708298,2.3931997649553702,2.4041789292558087,2.3889431749276677,1.0197814405382262,0.0,0.874591382923689,0.0,0.0,0.32663425997828094,0.32663425997828094,0.32663425997828094,0.0,0.0,0.0,0.0,0.0,0.0,1.0
444,76,1,11,2,0,2.2178418049809268,2.4218927952311953,2.427696376934702,2.438689494765873,2.0710865340595617,2.322848657108261,2.3316014329375934,2.2737008053490126,1.1562690064065475,0.0,0.834032445247956,0.0,0.0,0.47588499532711054,0.47588499532711054,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,76,1,11,2,1,2.321570670912894,2.445370627848311,2.44383260554052,2.4604302173754595,2.2663834211023817,2.403613906767087,2.40970821612674,2.3816268006253507,1.1562690064065475,0.0,0.834032445247956,0.0,0.0,0.47588499532711054,0.47588499532711054,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,76,1,11,3,0,1.8651291394091523,2.0141601066542765,2.021982780540208,2.0654325630753267,1.6910086860165965,1.8249581628371414,1.8981141856696058,1.8749696363641335,0.834032445247956,0.0,0.6657298105782764,0.0,0.0,0.0940478276166991,0.0940478276166991,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
447,76,1,11,3,1,2.275026965123697,2.377811937319415,2.3636844567794117,2.362278736110554,2.2570861219871494,2.353090388580921,2.3557390759887817,2.3382050814940514,0.834032445247956,0.0,0.6657298105782764,0.0,0.0,0.0940478276166991,0.0940478276166991,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
448,76,1,11,4,0,0.0,0.47588499532711054,0.834032445247956,0.0,0.0,0.0,0.0,0.0940478276166991,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
449,76,1,11,4,1,1.9271718808471399,2.1204289171424193,2.1212322921798763,2.0749945890704464,1.9352239974212178,2.1053349551301026,2.1126360885112314,2.050786771873832,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450,77,2,11,0,0,1.55523479881416,1.9279254011321618,1.912617686316606,1.8310243873611358,1.1811431408094568,1.55523479881416,1.6304056399335578,1.4912513280732116,0.7320993680864453,0.0,0.5831980807826592,0.0,0.0,0.0,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,77,2,11,0,1,2.2300535256974277,2.364246701784124,2.3529694552041334,2.353975515853348,2.2222512320635164,2.3485513696026796,2.3488785401435415,2.339235550503178,0.7320993680864453,0.0,0.5831980807826592,0.0,0.0,0.0,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,77,2,11,1,0,1.8684904904252935,2.074162300788952,2.09370470914142,2.1649395229694792,1.4397184637016933,1.8126838827916094,1.8899048659306468,1.8249581628371414,0.874591382923689,0.0,0.9102350933653259,0.0,0.0,0.5831980807826592,0.5831980807826592,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
453,77,2,11,1,1,2.2954312256541884,2.417250165761388,2.4102554379062378,2.432940077951715,2.2516164416958273,2.3882968882393554,2.393034167744742,2.3798764127638754,0.874591382923689,0.0,0.9102350933653259,0.0,0.0,0.5831980807826592,0.5831980807826592,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
454,77,2,11,2,0,2.230836487361853,2.4288910122163827,2.4345800477345176,2.4540361800531545,1.986450118180591,2.299667419507954,2.294428939424581,2.2336418105528693,1.1562690064065475,0.0,0.9102350933653259,0.0,0.0,0.7871950081766445,0.7871950081766445,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,77,2,11,2,1,2.3171493379384995,2.4484943033733306,2.446256262188657,2.4706137468465252,2.2166880399021696,2.388232155834196,2.3883479575854434,2.3693481092099593,1.1562690064065475,0.0,0.9102350933653259,0.0,0.0,0.7871950081766445,0.7871950081766445,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,77,2,11,3,0,1.861181528012835,2.013191382420308,2.0305468286416777,2.081273159551345,1.5159789342503565,1.7812942670402616,1.8510452261814905,1.7976556247770044,1.1562690064065475,0.0,1.142786806294772,0.0,0.0,0.6657298105782764,0.6657298105782764,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
457,77,2,11,3,1,2.2505027783318345,2.3754683964030803,2.3611617574718644,2.368578146859973,2.211755158737839,2.3440401357518597,2.3407500699265267,2.3232682134107856,1.1562690064065475,0.0,1.142786806294772,0.0,0.0,0.6657298105782764,0.6657298105782764,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458,77,2,11,4,0,0.0,0.0,0.7871950081766445,0.0,0.0,0.0,0.0,0.0940478276166991,0.0,0.0,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,77,2,11,4,1,1.9020329475207132,2.123718616826818,2.1194742825627713,2.0903370059243622,1.8907092642264882,2.0878390173547237,2.0917715341629113,2.0406692667352284,0.0,0.0,0.47588499532711054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
460,78,3,11,0,0,1.5417646344281224,1.9320643449975627,1.9129559872309398,1.843270481981562,1.1926601162848087,1.5089076184613552,1.5857192195601266,1.5015489517809617,1.0799182995220822,0.0,1.142786806294772,0.0,0.0,0.47588499532711054,0.47588499532711054,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
461,78,3,11,0,1,2.2319703079352182,2.3660998719343964,2.3557141333099647,2.361035186356316,2.219322802002548,2.3388853337624083,2.3499434375085992,2.3357349243050907,1.0799182995220822,0.0,1.142786806294772,0.0,0.0,0.47588499532711054,0.47588499532711054,0.5831980807826592,0.0,0.0,0.0,0.0,0.0,0.0,1.0
462,78,3,11,1,0,1.9264138653354737,2.0781357456659193,2.1020732612828494,2.172092518302114,1.2839620094543296,1.7496471701967484,1.8368353613772952,1.7869582685193925,1.2337220363428747,0.0,0.9102350933653259,0.0,0.0,0.834032445247956,0.834032445247956,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
463,78,3,11,1,1,2.3056759970030485,2.419840446940613,2.4137733775202745,2.445160856381543,2.2509940788158427,2.3732478411666795,2.387539131140875,2.370844532818174,1.2337220363428747,0.0,0.9102350933653259,0.0,0.0,0.834032445247956,0.834032445247956,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,78,3,11,2,0,2.2548888820105786,2.4312519309436467,2.437632391937056,2.4608289667405585,1.9549978677211404,2.2692412941902282,2.2762438900718625,2.208184884527294,1.417583312645218,0.0,1.0799182995220822,0.0,0.0,1.0414115247747806,1.0414115247747806,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,78,3,11,2,1,2.3291261086664066,2.4513285703525254,2.447737145930774,2.479178454329986,2.2197168993207477,2.370212435923224,2.375266014976524,2.3509322291926376,1.417583312645218,0.0,1.0799182995220822,0.0,0.0,1.0414115247747806,1.0414115247747806,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,78,3,11,3,0,1.8760941711984034,2.0166566214495885,2.0281353471049335,2.0884978261076137,1.453173761903945,1.7333324067158664,1.8223223988640151,1.783936169245109,1.3053227409632366,0.0,1.142786806294772,0.0,0.0,0.9102350933653259,0.9102350933653259,0.834032445247956,0.0,0.0,0.0,0.0,0.0,0.0,1.0
467,78,3,11,3,1,2.2578465873189373,2.3781985556804193,2.364526451003242,2.3772005365666873,2.2053316076511065,2.330016913922885,2.335001360621566,2.3132120737316173,1.3053227409632366,0.0,1.142786806294772,0.0,0.0,0.9102350933653259,0.9102350933653259,0.834032445247956,0.0,0.0,0.0,0.0,0.0,0.0,1.0
468,78,3,11,4,0,0.0,0.32663425997828094,0.5831980807826592,0.0,0.0,0.0,0.5831980807826592,0.0,0.0940478276166991,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
469,78,3,11,4,1,1.9121085616340825,2.1229900196862825,2.1259571177343957,2.096613842264131,1.904761418874634,2.0762962128851785,2.088960508166238,2.0252009916351894,0.0940478276166991,0.0,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
470,79,4,11,0,0,1.5476647089811362,1.9154652618677601,1.8956278508341164,1.8350266658415657,1.142786806294772,1.4912513280732116,1.5417646344281224,1.4397184637016933,1.214109997913178,0.0,1.0799182995220822,0.0,0.0,0.7871950081766445,0.7871950081766445,0.7871950081766445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,79,4,11,0,1,2.240088305288173,2.373258011233425,2.3708633609099135,2.3723850857473123,2.229085712139217,2.3464928356180916,2.3526702585389923,2.32958439400993,1.214109997913178,0.0,1.0799182995220822,0.0,0.0,0.7871950081766445,0.7871950081766445,0.7871950081766445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
472,79,4,11,1,0,1.9646614608401305,2.0777958008361455,2.0967214456958634,2.189115578209824,1.298435801589627,1.7122225514970442,1.7948535467124367,1.742872541341305,1.5182757199460604,0.0,1.260266326229238,0.0,0.0,1.142786806294772,1.142786806294772,0.9102350933653259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
473,79,4,11,1,1,2.33279580208675,2.4331319660044692,2.4358985797167447,2.4645081262592607,2.2560350998177734,2.373418537436757,2.3812129602950183,2.362396568134155,1.5182757199460604,0.0,1.260266326229238,0.0,0.0,1.142786806294772,1.142786806294772,0.9102350933653259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
474,79,4,11,2,0,2.2741655637550835,2.4428442651838727,2.4477009105140253,2.4670215530186983,1.9566817640585437,2.258198903325095,2.2503278352671807,2.180297677273423,1.5933046536324995,0.0,1.0197814405382262,0.0,0.0,1.2839620094543296,1.2839620094543296,0.7871950081766445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
475,79,4,11,2,1,2.343090819992606,2.46833490046137,2.471631176130961,2.499029239994282,2.220207302509771,2.364643494666039,2.3611500457297305,2.334098908306086,1.5933046536324995,0.0,1.0197814405382262,0.0,0.0,1.2839620094543296,1.2839620094543296,0.7871950081766445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,79,4,11,3,0,1.9009252968697454,2.0188162150446307,2.037736751506193,2.113745110613479,1.396999671219974,1.7122225514970442,1.7882342236619078,1.7387734191348363,1.4775113193551406,0.0,1.2763452613426045,0.0,0.0,1.142786806294772,1.142786806294772,0.9704217812773649,0.0,0.0,0.0,0.0,0.0,0.0,1.0
477,79,4,11,3,1,2.2684101300505812,2.3880718138513273,2.380381028819452,2.390756862915131,2.2089556465116855,2.3304739582719916,2.328797791234917,2.3014178207914684,1.4775113193551406,0.0,1.2763452613426045,0.0,0.0,1.142786806294772,1.142786806294772,0.9704217812773649,0.0,0.0,0.0,0.0,0.0,0.0,1.0
478,79,4,11,4,0,0.0,0.7871950081766445,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.9419387347481111,0.0,0.0940478276166991,0.0,0.0,0.0940478276166991,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,79,4,11,4,1,1.9205005669028463,2.1328656442616385,2.1425788154390126,2.1117343425817623,1.8776526943944836,2.077582806701596,2.0869805575665517,2.0283984738613174,0.9419387347481111,0.0,0.0940478276166991,0.0,0.0,0.0940478276166991,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,80,5,11,0,0,1.5761462244678353,1.9222406927489895,1.8944641437636516,1.8275448202782196,0.9704217812773649,1.453173761903945,1.5744972839952205,1.417583312645218,1.4746366515748413,0.0,1.1926601162848087,0.0,0.0,1.0971887003649488,1.0971887003649488,0.9419387347481111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,80,5,11,0,1,2.261241122723401,2.3794349951790146,2.370231403797147,2.3953420036385,2.222665543974335,2.3325068481554916,2.359868587873312,2.3529308239625326,1.4746366515748413,0.0,1.1926601162848087,0.0,0.0,1.0971887003649488,1.0971887003649488,0.9419387347481111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
482,80,5,11,1,0,2.003121939995032,2.0795690287184745,2.0979690592779114,2.1722330653561754,1.2839620094543296,1.6616238585115888,1.8158550349496865,1.7198151588094999,1.631588328253238,0.0,1.3308317646057786,0.0,0.0,1.3481114856713152,1.3481114856713152,1.0613851298016763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
483,80,5,11,1,1,2.3537461477648205,2.4359462952580984,2.429344722124612,2.468783794841224,2.254081274118134,2.361977648516864,2.39002941116531,2.379459578792956,1.631588328253238,0.0,1.3308317646057786,0.0,0.0,1.3481114856713152,1.3481114856713152,1.0613851298016763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
484,80,5,11,2,0,2.3100153826325887,2.440554098996789,2.44113303495681,2.4609927767090904,1.9357900807220236,2.2291551623696106,2.2496087973418484,2.174593260163286,1.6494288456372879,0.0,1.214109997913178,0.0,0.0,1.417583312645218,1.417583312645218,0.9102350933653259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
485,80,5,11,2,1,2.3785165295903723,2.4674389196265474,2.463520473035613,2.5040422126049733,2.206024420639593,2.348342529055234,2.3714470600550337,2.3495479684356977,1.6494288456372879,0.0,1.214109997913178,0.0,0.0,1.417583312645218,1.417583312645218,0.9102350933653259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
486,80,5,11,3,0,1.9434589690049748,2.033978685829839,2.035224360405225,2.0952779625974185,1.3640546328884455,1.691818616362426,1.7890785923345989,1.735168116281128,1.631588328253238,0.0,1.3640546328884455,0.0,0.0,1.3481114856713152,1.3481114856713152,1.1133440539599853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487,80,5,11,3,1,2.292765723592973,2.3965218588584967,2.38197991648978,2.4101193002618415,2.1989229399430585,2.316932703402858,2.338418225848076,2.3186437016484764,1.631588328253238,0.0,1.3640546328884455,0.0,0.0,1.3481114856713152,1.3481114856713152,1.1133440539599853,0.0,0.0,0.0,0.0,0.0,0.0,1.0
488,80,5,11,4,0,0.0,0.0,0.6657298105782764,0.32663425997828094,0.0,0.0,0.0,0.0,1.1811431408094568,0.0,0.0,0.0,0.0,0.6657298105782764,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
489,80,5,11,4,1,1.9733080677973573,2.1427189551067225,2.1433704784009064,2.150672017302807,1.887872042323946,2.071582577784069,2.093372547828464,2.050244552211657,1.1811431408094568,0.0,0.0,0.0,0.0,0.6657298105782764,0.6657298105782764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490,81,6,11,0,0,1.6654905987582682,1.8256093633196335,1.8534526990804467,1.8015651024152974,0.9962288929513948,1.3119942346184028,1.4136356249281932,1.3788396218579066,1.493880539808272,0.0,1.1285083975617491,0.0,0.0,1.251764630741022,1.251764630741022,1.0197814405382262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
491,81,6,11,0,1,2.3246005265988567,2.343050439986758,2.37350781350974,2.4012868290807856,2.257993545044813,2.295539191521914,2.342023170769805,2.3399437827735805,1.493880539808272,0.0,1.1285083975617491,0.0,0.0,1.251764630741022,1.251764630741022,1.0197814405382262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,81,6,11,1,0,2.1210033708156706,2.0291190161594397,2.1056657123281495,2.1485301715843073,1.3053227409632366,1.569453284877013,1.7320960110184258,1.5777794472527427,1.6280143374292215,0.0,1.298435801589627,0.0,0.0,1.4465648595477707,1.4465648595477707,1.142786806294772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
493,81,6,11,1,1,2.4146335499975575,2.4085159721439133,2.447880279161196,2.4782480271113303,2.286700569602922,2.3239619250074117,2.3686339879389684,2.3641291160304094,1.6280143374292215,0.0,1.298435801589627,0.0,0.0,1.4465648595477707,1.4465648595477707,1.142786806294772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
494,81,6,11,2,0,2.3825360179746156,2.38704281679437,2.440711588660911,2.4516356786657467,1.899433596039824,2.1325062635617438,2.193593179921362,2.1078237781478646,1.6429663002001658,0.0,1.2839620094543296,0.0,0.0,1.4964725796851872,1.4964725796851872,1.0613851298016763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
495,81,6,11,2,1,2.427086537287334,2.4332306994094868,2.4829665388949116,2.511208332848559,2.2357215093415617,2.2972061979169007,2.3414227341325917,2.325902703082117,1.6429663002001658,0.0,1.2839620094543296,0.0,0.0,1.4964725796851872,1.4964725796851872,1.0613851298016763,0.0,0.0,0.0,0.0,0.0,0.0,1.0
496,81,6,11,3,0,2.0349762969765224,1.9895925285110556,2.0356571940568293,2.071357375887606,1.4054932385256123,1.5744972839952205,1.6809467148946111,1.6504812238075268,1.6616238585115888,0.0,1.4498980416116356,0.0,0.0,1.4595599466308458,1.4595599466308458,1.2337220363428747,0.0,0.0,0.0,0.0,0.0,0.0,1.0
497,81,6,11,3,1,2.352584953581668,2.3695501434276403,2.3951994196038875,2.4192318978661866,2.2201638103864036,2.2831108791127197,2.316866835722511,2.303796131097449,1.6616238585115888,0.0,1.4498980416116356,0.0,0.0,1.4595599466308458,1.4595599466308458,1.2337220363428747,0.0,0.0,0.0,0.0,0.0,0.0,1.0
498,81,6,11,4,0,0.0,0.0940478276166991,0.5831980807826592,0.0940478276166991,0.0,0.0,0.0,0.0,1.142786806294772,0.0,0.6657298105782764,0.0,0.0,0.834032445247956,0.834032445247956,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
499,81,6,11,4,1,2.069080091013881,2.098710849135043,2.132274587871888,2.148970866582585,1.9148008989701926,2.0251334350563526,2.066237690498767,2.0349762969765224,1.142786806294772,0.0,0.6657298105782764,0.0,0.0,0.834032445247956,0.834032445247956,0.0940478276166991,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500,82,0,12,0,0,1.6635689618373102,1.8272241149214201,1.8589089978594768,1.73394680849809,0.874591382923689,1.0414115247747806,1.298435801589627,1.1926601162848087,1.5642571600471569,0.0,1.2913203187398075,0.0,0.0,1.3588769911382217,1.3588769911382217,1.0971887003649488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,82,0,12,0,1,2.3518368970166748,2.315204239494013,2.360155796201565,2.369019584019499,2.238687538236751,2.253135457056581,2.307569253296866,2.307556360628513,1.5642571600471569,0.0,1.2913203187398075,0.0,0.0,1.3588769911382217,1.3588769911382217,1.0971887003649488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,82,0,12,1,0,2.1279350366652046,2.03503836276948,2.100595484606946,2.0775401589135445,1.0799182995220822,1.4990284086108943,1.6616238585115888,1.511295614460169,1.8030991955205928,0.0,1.3788396218579066,0.0,0.0,1.5841605801847392,1.5841605801847392,1.214109997913178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,82,0,12,1,1,2.428619859488014,2.398530332494088,2.438695948609731,2.432872710071503,2.264105794485671,2.295195220656082,2.3436169397028284,2.3366146729649837,1.8030991955205928,0.0,1.3788396218579066,0.0,0.0,1.5841605801847392,1.5841605801847392,1.214109997913178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
